vlr_latitude;vlr_longitude;cod_munic;cod_cnes;nom_estab;dsc_endereco;dsc_bairro;dsc_cidade;dsc_telefone;dsc_uf
-20,310884;-40,351732;320530;11789;UNIDADE DE SAUDE SANTO ANTONIO;RUA ERNESTO BASSINI;SANTO ANTONIO;Vitória;2731325098;Espírito Santo (ES)
-20,318913;-40,304503;320530;11797;UNIDADE DE SAUDE JESUS DE NAZARETH;RUA HELENA MULLER;JESUS DE NAZARETH;Vitória;2733826740;Espírito Santo (ES)
-20,297934;-40,315372;320530;28185;UNIDADE DE SAUDE THOMAZ THOMAZI U S BONFIM;RUA DIOSCORO CARNEIRO FILHO;BONFIM;Vitória;2733823056;Espírito Santo (ES)
-20,27038;-40,317657;320530;2630001;UNIDADE DE SAUDE RESISTENCIA;RUA NOSSSA SENHORA DA CONCEICAO;RESISTENCIA;Vitória;2733826762;Espírito Santo (ES)
-20,297853;-40,31167;320530;12114;UNIDADE DE SAUDE BAIRRO DA PENHA US GILSON SANTOS;RUA PADRE LUIS KOESTER;BAIRRO DA PENHA;Vitória;2733826761;Espírito Santo (ES)
-20,320985;-40,331905;320530;11827;UNIDADE DE SAUDE FORTE SAO JOAO;AV MARECHAL MASCARENHAS;FORTE SAO JOAO;Vitória;2732315080;Espírito Santo (ES)
-20,27517;-40,327989;320530;12254;UNIDADE DE SAUDE SAO PEDRO V;RUA SAO MARCOS;NOVA PALESTINA;Vitória;2733179610;Espírito Santo (ES)
-20,293254;-40,301392;320530;5032644;UNIDADE DE SAUDE SANTA LUIZA;RUA DOUTOR JOAO CARLOS DE SOUZA;SANTA LUIZA;Vitória;2731353001;Espírito Santo (ES)
-20,275583;-40,32903;320530;12149;UNIDADE DE SAUDE SANTO ANDRE;R DA CORAGEM;SANTO ANDRE;Vitória;2433237222;Espírito Santo (ES)
-20,296032;-40,307336;320530;11894;UNIDADE DE SAUDE GRANDE VITORIA;RUA DAS PALMEIRAS;GRANDE VITORIA;Vitória;31325083;Espírito Santo (ES)
-20,283765;-40,295824;320530;11878;UNIDADE DE SAUDE JARDIM DA PENHA OTAVIANO RCARVALHO;RFRANCISCO GENEROSO FONSECA;JARDIM DA PENHA;Vitória;2733826749;Espírito Santo (ES)
-20,320955;-40,33198;320530;12076;UNIDADE DE SAUDE ILHA DAS CAIEIRAS;AVENIDA BEIRA MAR;SAO PEDRO I;Vitória;2732337238;Espírito Santo (ES)
-20,319;-40,338;320530;11908;UNIDADE DE SAUDE MARIA ORTIZ;RUA PROFESSOR RENATO RIBEIRO DOS SANTOS;MARIA ORTIZ;Vitória;31352034;Espírito Santo (ES)
-20,319;-40,338;320530;11924;UNIDADE DE SAUDE JABOUR;RUA ENGENHEIRO CESAR DANTAS;JABOUR;Vitória;2731352030;Espírito Santo (ES)
-20,319;-40,338;320530;28177;UNIDADE DE SAUDE PRAIA DO SUA;RUA CAETANO TUNHOLI;PRAIA DO SUA;Vitória;2733826512;Espírito Santo (ES)
-19,92124915;-43,99483681;310620;23868;CENTRO DE SAUDE DOM CABRAL;PRC DA COMUNIDADE;DOM CABRAL;Belo Horizonte;3132778400;Minas Gerais (MG)
-19,83075142;-43,86767864;310620;2708302;CENTRO DE SAUDE CAPITAO EDUARDO;RUA HUM;CAPITAO EDUARDO;Belo Horizonte;3132777846;Minas Gerais (MG)
-19,80192304;-43,93668652;310620;23701;CENTRO DE SAUDE JAQUELINE;RUA AGENOR DE PAULA ESTRELA;JAQUELINE;Belo Horizonte;32775490;Minas Gerais (MG)
-19,8156023;-43,98018122;310620;23744;CENTRO DE SAUDE VISCONDE DO RIO BRANCO;RUA JOVIANO COELHO JUNIOR;RIO BRANCO;Belo Horizonte;32775475;Minas Gerais (MG)
-19,86651063;-43,9434886;310620;23531;CENTRO DE SAUDE SANTA ROSA;AVN BUENO SIQUEIRA;UNIVERSITARIO;Belo Horizonte;32771578;Minas Gerais (MG)
-19,99454856;-44,05461788;310620;22551;CENTRO DE SAUDE ITAIPUJATOBA;RUA DO COLAR;ITAIPU;Belo Horizonte;(31)32775822;Minas Gerais (MG)
-19,84911919;-43,92241716;310620;23221;CENTRO DE SAUDE AARAO REIS;RUA OLIVEIRA FORTES;AARAO REIS;Belo Horizonte;3132776781;Minas Gerais (MG)
-19,82158899;-43,90224695;310620;23280;CENTRO DE SAUDE MG20MONTE AZUL;RUA AREIA BRANCA;RIBEIRO DE ABREU;Belo Horizonte;32776739;Minas Gerais (MG)
-19,92440343;-43,90797615;310620;22993;CENTRO DE SAUDE PARAISO;RUA PAULO PAPINE;PARAISO;Belo Horizonte;3132775227;Minas Gerais (MG)
-19,82479692;-43,92548561;310620;5219175;CENTRO DE SAUDE FELICIDADE II;RUA PAU BRASIL;SOLIMOES;Belo Horizonte;32777488;Minas Gerais (MG)
-19,94961619;-43,99146795;310620;23418;CENTRO DE SAUDE VISTA ALEGRE;RUA SENECA;NOVA CINTRA;Belo Horizonte;(31)32779605;Minas Gerais (MG)
-19,86197233;-43,90934944;310620;23140;CENTRO DE SAUDE MARIA GORETTI;AV BARREIRO GRANDE;MARIA GORETTI;Belo Horizonte;3132776676;Minas Gerais (MG)
-19,84411955;-43,94220114;310620;23264;CENTRO DE SAUDE HELIOPOLIS;RUA DOS BENEDITINOS;HELIOPOLIS;Belo Horizonte;3132777402;Minas Gerais (MG)
-19,92387772;-44,00923491;310620;2695758;CENTRO DE SAUDE CALIFORNIA;AVN DAS CASTANHOLAS;CONJCALIFORNIA I;Belo Horizonte;3132778521;Minas Gerais (MG)
-19,89695907;-43,88973713;310620;22896;CENTRO DE SAUDE MARIANO DE ABREU;RUA FERNAO DIAS;CASA BRANCA;Belo Horizonte;3132775630;Minas Gerais (MG)
-19,94045377;-43,91952038;310620;24171;CENTRO DE SAUDE CAFEZAL;RUA BELA VISTA;SERRA;Belo Horizonte;32775243;Minas Gerais (MG)
-19,79883313;-43,93505573;310620;5424534;CENTRO DE SAUDE JAQUELINE II;RUA MARCELINA FRNACISCA DA FONSECA;JAQUELINE;Belo Horizonte;32775034;Minas Gerais (MG)
-19,94395137;-43,98494482;310620;23442;CENTRO DE SAUDE SALGADO FILHO;RUA CAMPINA VERDE;SALGADO FILHO;Belo Horizonte;32776582;Minas Gerais (MG)
-19,8635602;-43,89786959;310620;23078;CENTRO DE SAUDE GOIANIA;RUA TIZIU;GOIANIA;Belo Horizonte;(31)32775651;Minas Gerais (MG)
-19,92926359;-43,9993;310620;2695448;CENTRO DE SAUDE JOAO PINHEIRO;RUA FREI LUIZ DE SOUZA;JOAO PINHEIRO;Belo Horizonte;(31)32779660;Minas Gerais (MG)
-19,9016583;-43,95052671;310620;23957;CENTRO DE SAUDE PEDREIRA PRADO LOPES;RUA ESCRAVO ISIDORO;SANTO ANDRE;Belo Horizonte;3132776008;Minas Gerais (MG)
-19,817;-43,956;310620;23655;CENTRO DE SAUDE MANTIQUEIRA;RUA MARIA LUIZA LARA;MANTIQUEIRA;Belo Horizonte;3132775565;Minas Gerais (MG)
-19,87423539;-43,94582748;310620;23175;CENTRO DE SAUDE GENTIL GOMES;AV BERNARDO DE VASCONCELOS;CACHOEIRINHA;Belo Horizonte;3132776270;Minas Gerais (MG)
-19,87456799;-44,00635958;310620;23558;CENTRO DE SAUDE SANTA TEREZINHA;RUA SENADOR VIRGILIO TAVARES;SANTA TEREZINHA;Belo Horizonte;32777103;Minas Gerais (MG)
-20,01379609;-44,03086424;310620;3008525;CENTRO DE SAUDE MANGUEIRAS;RUA OSCAR GALDINO;MANGUEIRAS;Belo Horizonte;3132462004;Minas Gerais (MG)
-19,99975204;-44,03281689;310620;22705;CENTRO DE SAUDE SANTA CECILIA;RUA PAULO DUARTE;SANTA CECILIA;Belo Horizonte;32779070;Minas Gerais (MG)
-19,86663938;-43,92443419;310620;23108;CENTRO DE SAUDE SAO PAULO;RUA ANGOLA;SAO PAULO;Belo Horizonte;3132776675;Minas Gerais (MG)
-19,78869438;-43,9766407;310620;5471532;CENTRO DE SAUDE JARDIM COMERCIARIOS;RUA DUZENTOS E TRINTA E OITO;JARDIM COMERCIARIOS;Belo Horizonte;32779485;Minas Gerais (MG)
-19,98071909;-43,99837732;310620;22586;CENTRO DE SAUDE MILIONARIOS;RUA DOS CRUZEIRENSES;MILIONARIOS;Belo Horizonte;3132775935;Minas Gerais (MG)
-19,8941803;-43,95488262;310620;23825;CENTRO DE SAUDE BOM JESUS;RUA TEREZINA;BOM JESUS;Belo Horizonte;32776108;Minas Gerais (MG)
-19,95254517;-43,95473242;310620;24163;CENTRO DE SAUDE CONJUNTO SANTA MARIA;RUA PASTOR BEIJAMIM MAIA;CONJUNTO SANTA MARIA;Belo Horizonte;3132778822;Minas Gerais (MG)
-19,90563869;-43,91552925;310620;22918;CENTRO DE SAUDE MARCO ANTONIO DE MENEZES;RUA COSTA MONTEIRO;SAGRADA FAMILIA;Belo Horizonte;3132775767;Minas Gerais (MG)
-19,85339999;-43,92926216;310620;23736;CENTRO DE SAUDE PROVIDENCIA;RUA ARANTINA;MINASLANDIA;Belo Horizonte;32776760;Minas Gerais (MG)
-19,94647264;-43,93889666;310620;24147;CENTRO DE SAUDE SANTA RITA DE CASSIA;RUA CRISTINA;SAO PEDRO;Belo Horizonte;3132778826;Minas Gerais (MG)
-19,86756206;-44,02062893;310620;23485;CENTRO DE SAUDE CONFISCO;RUA J;C H CONFISCO;Belo Horizonte;32777202;Minas Gerais (MG)
-19,99194145;-44,01588678;310620;22616;CENTRO DE SAUDE DIAMANTETEIXEIRA DIAS;RUA A 3;CONJ TEIXEIRA DIAS;Belo Horizonte;32775933;Minas Gerais (MG)
-19,90030646;-43,99869919;310620;24007;CENTRO DE SAUDE SAO JOSE;RUA VIOLETA DE MELO;SAO JOSE;Belo Horizonte;32777214;Minas Gerais (MG)
-19,91835237;-43,88787031;310620;22853;CENTRO DE SAUDE TAQUARIL;RUA DESEMBARGADOR BRAULIO;TAQUARIL;Belo Horizonte;3132775604;Minas Gerais (MG)
-19,95050669;-43,94651413;310620;24155;CENTRO DE SAUDE SANTA LUCIA;AVN ARTUR BERNARDES;SANTA LUCIA;Belo Horizonte;3132778845;Minas Gerais (MG)
-19,8935473;-43,94518375;310620;23183;CENTRO DE SAUDE CACHOEIRINHA;RUA CORONEL;CACHOEIRINHA;Belo Horizonte;3132776218;Minas Gerais (MG)
-19,91498351;-43,96842241;310620;3451658;CENTRO DE SAUDE CARLOS PRATES;RUA FREDERICO BRACHER JUNIOR;CARLOS PRATES;Belo Horizonte;3132779962;Minas Gerais (MG)
-19,93032575;-43,97294998;310620;23388;CENTRO DE SAUDE NORALDINO DE LIMA;AVN AMAZONAS;NOVA SUICA;Belo Horizonte;3132777042;Minas Gerais (MG)
-19,8138535;-43,93336058;310620;23779;CENTRO DE SAUDE ETELVINA CARNEIRO;RUA MAR DE ROSAS;ETELVINA CARNEIRO;Belo Horizonte;32775503;Minas Gerais (MG)
-19,9121511;-43,89718294;310620;3002446;CENTRO DE SAUDE VERA CRUZ;RUA GENERAL OSORIO;VERA CRUZ;Belo Horizonte;3132775606;Minas Gerais (MG)
-19,82744694;-43,94524813;310620;23817;CENTRO DE SAUDE CAMPO ALEGRE;RUA OSORIO DUQUE ESTRADA;CAMPO ALEGRE;Belo Horizonte;3132777345;Minas Gerais (MG)
-19,97206092;-43,97825003;310620;3286401;CENTRO DE SAUDE PALMEIRAS;AVE DOM JOAO VI;PALMEIRAS;Belo Horizonte;32776595;Minas Gerais (MG)
-19,95808125;-43,98425817;310620;23434;CENTRO DE SAUDE PROFESSOR AMILCAR VIANA MARTINS;RUA NELSON DE SENA;CIQUENTENARIO;Belo Horizonte;3132771545;Minas Gerais (MG)
-19,83693123;-43,98584604;310620;3411451;CENTRO DE SAUDE COPACABANA;RUA LONDRES;COPACABANA;Belo Horizonte;3132777442;Minas Gerais (MG)
-19,80226636;-43,9892149;310620;23620;CENTRO DE SAUDE VENDA NOVA;RUA JOAO FERREIRA DA SILVA;LAGOINHA;Belo Horizonte;32775567;Minas Gerais (MG)
-20,01987934;-44,03202295;310620;22713;CENTRO DE SAUDE INDEPENDENCIA;RUA MARIA ANTONIETA;INDEPENDENCIA;Belo Horizonte;32779116;Minas Gerais (MG)
-19,88084435;-43,95855188;310620;23507;CENTRO DE SAUDE SAO FRANCISCO;RUA AVEIRO;SAO FRANCISCO;Belo Horizonte;3132777845;Minas Gerais (MG)
-19,85992312;-43,88231277;310620;5432243;CENTRO DE SAUDE MARCELO PONTEL GOMES;RUA BRANCA;VITORIA;Belo Horizonte;3132779988;Minas Gerais (MG)
-19,8952961;-43,9377594;310620;2695731;CENTRO DE SAUDE ALCIDES LINS;RUA PANEMA;RENASCENCA;Belo Horizonte;3132776003;Minas Gerais (MG)
-19,81738329;-43,99136066;310620;3426637;CENTRO DE SAUDE PIRATININGA;RUA NORMA;NOVO SANTA MONICA;Belo Horizonte;32775509;Minas Gerais (MG)
-19,90172267;-44,01674509;310620;23884;CENTRO DE SAUDE GLORIA;RUA ENEIDA;GLORIA;Belo Horizonte;3132777126;Minas Gerais (MG)
-19,91037011;-43,88941526;310620;22950;CENTRO DE SAUDE ALTO VERA CRUZ;RUA GENERAL OZORIO;ALTO VERA CRUZ;Belo Horizonte;3132775601;Minas Gerais (MG)
-19,98489261;-44,04828787;310620;22608;CENTRO DE SAUDE TUNEL DE IBIRITE;RUA MARLY PASSOS;TIROL;Belo Horizonte;3132775964;Minas Gerais (MG)
-19,93723512;-44,01015759;310620;2695472;CENTRO DE SAUDE SANTA MARIA;RUA ADONIAS FILHO;SANTA MARIA;Belo Horizonte;3132779145;Minas Gerais (MG)
-19,91212964;-43,99972916;310620;23841;CENTRO DE SAUDE DOM BOSCO;RUA PORANGA;IPANEMA;Belo Horizonte;3132777219;Minas Gerais (MG)
-19,80535626;-43,95784378;310620;23647;CENTRO DE SAUDE MINAS CAIXA;RUA CAPITAO SERGIO PIRES;MINAS CAIXA;Belo Horizonte;3132775518;Minas Gerais (MG)
-19,98394847;-43,99234772;310620;3015998;CENTRO DE SAUDE BONSUCESSO;PCA ANTONIO PIEDADE;BONSUCESSO;Belo Horizonte;32779069;Minas Gerais (MG)
-19,94217038;-43,96372318;310620;23450;CENTRO DE SAUDE SAO JORGE;RUA GARRET;GRAJAU;Belo Horizonte;3132777036;Minas Gerais (MG)
-19,94897246;-44,00470734;310620;23469;CENTRO DE SAUDE VILA IMPERIAL;RUA GUILHERME PINTO DA FONSECA;VILA IMPERIAL;Belo Horizonte;32779104;Minas Gerais (MG)
-19,81982946;-43,96295071;310620;23590;CENTRO DE SAUDE ANDRADAS;RUA IRINEU PINTO;VENDA NOVA;Belo Horizonte;3132778891;Minas Gerais (MG)
-19,86245513;-43,92936945;310620;23728;CENTRO DE SAUDE PRIMEIRO DE MAIO;RUA VOLTS;PRIMEIRO DE MAIO;Belo Horizonte;32779498;Minas Gerais (MG)
-19,8710382;-43,91494989;310620;23094;CENTRO DE SAUDE SAO MARCOS;RUA MARIA APARECIDA;SAO MARCOS;Belo Horizonte;3132771147;Minas Gerais (MG)
-19,83789682;-43,90121698;310620;23043;CENTRO DE SAUDE RIBEIRO DE ABREU;RUA DIANOPOLIS;RIBEIRO DE ABREU;Belo Horizonte;3132776660;Minas Gerais (MG)
-19,86864567;-43,98745537;310620;23493;CENTRO DE SAUDE ITAMARATI;RUA ANITA BLUMBERG;OURO PRETO;Belo Horizonte;32777876;Minas Gerais (MG)
-19,91927505;-43,87731314;310620;22861;CENTRO DE SAUDE NOVO HORIZONTE;RUA PEDRO ALEXANDRINO DE MENDONCA;TAQUARIL;Belo Horizonte;3132775602;Minas Gerais (MG)
-19,85213399;-43,89362097;310620;23159;CENTRO DE SAUDE NAZARE;RUA CRUZ DE MALTA;NAZARE;Belo Horizonte;3132776730;Minas Gerais (MG)
-19,83700633;-43,97320747;310620;23515;CENTRO DE SAUDE SANTA AMELIA;RUA ENG PEDRO BAX;SANTA AMELIA;Belo Horizonte;3132777438;Minas Gerais (MG)
-19,82839108;-43,93288851;310620;23787;CENTRO DE SAUDE JARDIM GUANABARA;RUA FANNY MARTINS DE BARROS;JARDIM GUANABARA;Belo Horizonte;32776787;Minas Gerais (MG)
-19,85263824;-43,88561726;310620;23019;CENTRO DE SAUDE VILA MARIA;AVN DOS SOCIAIS;VILA MARIA;Belo Horizonte;3132777963;Minas Gerais (MG)
-19,90408301;-43,98211241;310620;23914;CENTRO DE SAUDE JARDIM MONTANHES;RUA LEOPOLDO PEREIRA;JARDIM MONTANHES;Belo Horizonte;3132777212;Minas Gerais (MG)
-19,79535699;-43,95359516;310620;23574;CENTRO DE SAUDE SERRA VERDE;RUA GUIDO LEAO;SERRA VERDE;Belo Horizonte;3132775507;Minas Gerais (MG)
-19,94694471;-44,0076685;310620;23361;CENTRO DE SAUDE WALDOMIRO LOBO;AVN AMAZONAS;MADRE GERTRUDES;Belo Horizonte;3132779065;Minas Gerais (MG)
-19,85696197;-43,9139843;310620;23116;CENTRO DE SAUDE SAO GABRIEL;RUA ILHA DE MALTA;SAO GABRIEL;Belo Horizonte;3132776745;Minas Gerais (MG)
-19,89500642;-43,90100241;310620;22969;CENTRO DE SAUDE SAO GERALDO;AVN ITAITUBA;SAO GERALDO;Belo Horizonte;3132775682;Minas Gerais (MG)
-19,99738097;-44,01193857;310620;22632;CENTRO DE SAUDE EDUARDO MAURO DE ARAUJO;RUA ERIDANO;MIRAMAR;Belo Horizonte;3132775936;Minas Gerais (MG)
-19,9995482;-43,96711349;310620;22675;CENTRO DE SAUDE PILAR;RUA SAO PEDRO DA ALDEIA;PILAR;Belo Horizonte;32778241;Minas Gerais (MG)
-20,00243425;-44,02477026;310620;22748;CENTRO DE SAUDE VILA PINHO;RUA COLETORA;VILA PINHO;Belo Horizonte;3132775857;Minas Gerais (MG)
-19,83319759;-43,88231277;310620;23035;CENTRO DE SAUDE CONJUNTO PAULO VI;RUA CINCO;CONJ PAULO VI;Belo Horizonte;3132777486;Minas Gerais (MG)
-19,84794974;-43,93878937;310620;23213;CENTRO DE SAUDE SAO BERNARDO;RUA VASCO DA GAMA;SAO BERNARDO;Belo Horizonte;3132779208;Minas Gerais (MG)
